bhk_type,carpet_area_sqft,super_built_up_area_sqft,floor_number,total_floors,building_age_years,lift_available,furnishing_status,modular_kitchen,bathrooms,balconies,ac_units,wardrobes,flooring_type,gated_community,security,clubhouse,gym,swimming_pool,parking_type,power_backup,water_supply,maintenance_charges,locality,pin_code,society_type,distance_to_metro_km,distance_to_it_park_km,distance_to_school_km,distance_to_hospital_km,rental_price,purchase_price,price_per_sqft,brokerage_type,days_since_listed,locality_tier,furnishing_status_encoded,bhk_number,bhk_type_encoded,locality_Aundh,locality_Baner,locality_Hadapsar,locality_Hinjewadi,locality_Kalyani Nagar,locality_Kharadi,locality_Koregaon Park,locality_Kothrud,locality_Magarpatta,locality_Nigdi,locality_Pimple Saudagar,locality_Pune Camp,locality_Shivajinagar,locality_Viman Nagar,locality_Wakad,norm_carpet_area_sqft,norm_super_built_up_area_sqft,norm_floor_number,norm_total_floors,norm_building_age_years,norm_lift_available,norm_modular_kitchen,norm_bathrooms,norm_balconies,norm_ac_units,norm_wardrobes,norm_gated_community,norm_security,norm_clubhouse,norm_gym,norm_swimming_pool,norm_power_backup,norm_maintenance_charges,norm_pin_code,norm_distance_to_metro_km,norm_distance_to_it_park_km,norm_distance_to_school_km,norm_distance_to_hospital_km,norm_price_per_sqft,norm_days_since_listed,norm_locality_tier,norm_locality_Aundh,norm_locality_Baner,norm_locality_Hadapsar,norm_locality_Hinjewadi,norm_locality_Kalyani Nagar,norm_locality_Kharadi,norm_locality_Koregaon Park,norm_locality_Kothrud,norm_locality_Magarpatta,norm_locality_Nigdi,norm_locality_Pimple Saudagar,norm_locality_Pune Camp,norm_locality_Shivajinagar,norm_locality_Viman Nagar,norm_locality_Wakad
1 BHK,461.11,535.17,5,8,6,1,Unfurnished,1,2,1,0,2,Granite,1,0,1,0,0,Covered,1,Tanker,1372.95,Magarpatta,411013,Society,5.01,3.1,2.06,1.92,10064.48,3502186.09,7595.09,Owner,6,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09624698495348215,0.09256442098727105,0.23809523809523808,0.21052631578947367,0.30000000000000004,1.0,1.0,0.2,0.2,0.0,0.1111111111111111,1.0,0.0,1.0,0.0,0.0,1.0,0.06573814430150857,0.214285714286234,0.6680555555555555,0.24106400665004152,0.6714801444043321,0.52,0.08727424123186858,0.045454545454545456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,953.79,1093.14,1,14,20,1,Unfurnished,1,2,1,0,4,Vitrified,1,1,1,0,0,Open,1,Municipal,2657.1,Kharadi,411014,Society,4.58,0.2,2.12,2.24,31292.94,9291001.0,9741.15,Owner,12,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3320331942264252,0.30910043464762504,0.047619047619047616,0.5263157894736842,1.0,1.0,1.0,0.2,0.2,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.2130767218471621,0.232142857143117,0.6083333333333334,0.0,0.6931407942238268,0.6480000000000001,0.15355673140713857,0.09999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,739.62,922.09,15,18,10,1,Semi-Furnished,1,2,1,0,3,Ceramic,1,1,0,0,0,Covered,1,Not Specified,2344.65,Magarpatta,411013,Society,4.53,1.95,1.81,2.01,22445.56,5086263.88,6876.88,Broker,17,3,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22953596998353687,0.24271965228190007,0.7142857142857142,0.7368421052631579,0.5,1.0,1.0,0.2,0.2,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,1.0,0.17722737515546766,0.214285714286234,0.601388888888889,0.1454696591853699,0.5812274368231047,0.5559999999999999,0.06509184779050131,0.14545454545454545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,606.01,733.89,12,13,11,1,Semi-Furnished,1,2,1,1,4,Ceramic,1,1,1,0,0,Not Specified,0,Municipal,1812.96,Nigdi,411044,Society,3.24,9.81,1.89,2.42,23869.95,4615074.47,7615.54,Owner,44,3,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.16559305486427506,0.16968332815895687,0.5714285714285714,0.4736842105263157,0.55,1.0,1.0,0.2,0.2,0.2,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.11622324923929855,0.7678571428577925,0.4222222222222223,0.798836242726517,0.6101083032490975,0.72,0.087905853080598,0.3909090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1 RK,332.02,374.46,7,7,4,1,Semi-Furnished,1,1,2,1,2,Wooden,0,0,1,1,1,Stilt,1,Municipal,1203.99,Koregaon Park,411001,Standalone,2.07,5.24,1.82,0.85,19214.61,4924752.73,14832.66,Owner,29,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03446724606608216,0.03019636758770569,0.3333333333333333,0.15789473684210525,0.2,1.0,1.0,0.0,0.4,0.2,0.1111111111111111,0.0,0.0,1.0,1.0,1.0,1.0,0.04635230459266332,0.0,0.2597222222222222,0.4189526184538653,0.5848375451263538,0.09200000000000003,0.31081140348167924,0.2545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,687.75,800.6,4,10,4,1,Fully Furnished,1,2,4,2,4,Vitrified,1,1,0,1,0,Open,1,Borewell,2156.2,Kalyani Nagar,411006,Society,2.37,5.58,1.1,0.88,55594.9,8797416.67,12791.66,Owner,30,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2047120869864849,0.1955720273207079,0.19047619047619047,0.3157894736842105,0.2,1.0,1.0,0.2,0.8,0.4,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,1.0,0.1556053255985791,0.089285714286234,0.30138888888888893,0.4472152950955943,0.3249097472924188,0.10400000000000004,0.2477737612686349,0.2636363636363636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 RK,425.45,510.92,10,10,3,1,Unfurnished,0,1,0,0,1,Marble,1,1,0,0,1,Covered,1,Municipal,2308.18,Kothrud,411038,Society,2.99,6.89,1.15,1.46,17767.97,3550226.15,8344.6,Owner,16,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07918086450476665,0.08315352375038812,0.47619047619047616,0.3157894736842105,0.15000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.17304294349009364,0.6607142857146755,0.3875,0.5561097256857854,0.34296028880866425,0.33599999999999997,0.11042335598693911,0.13636363636363635,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,756.15,961.65,2,18,7,1,Fully Furnished,1,4,4,2,5,Vitrified,0,0,0,1,1,Covered,1,Municipal,2093.29,Aundh,411007,Standalone,4.57,2.03,1.03,2.04,22685.48,8567201.37,11329.98,Owner,10,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23744687775182816,0.2580720273207079,0.09523809523809523,0.7368421052631579,0.35000000000000003,1.0,1.0,0.6000000000000001,0.8,0.4,0.4444444444444445,0.0,0.0,0.0,1.0,1.0,1.0,0.14838726702800942,0.107142857143117,0.6069444444444445,0.15211970074812964,0.2996389891696751,0.5680000000000001,0.20262880248864337,0.08181818181818182,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,422.3,474.48,7,9,9,1,Fully Furnished,1,1,0,0,1,Granite,1,1,1,1,0,Covered,1,Municipal,2452.04,Shivajinagar,411005,Standalone,2.08,6.35,0.96,0.98,22785.35,4903203.47,11610.61,Broker,33,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07767334124583637,0.06901195280968647,0.3333333333333333,0.2631578947368421,0.45,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.18954890289181286,0.071428571429351,0.2611111111111111,0.511221945137157,0.27436823104693137,0.14400000000000002,0.2112962466504497,0.2909090909090909,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1 BHK,390.16,498.47,13,15,11,1,Unfurnished,0,2,0,0,1,Vitrified,1,1,0,1,0,Covered,1,Borewell,800.0,Wakad,411057,Society,4.35,2.31,2.1,2.3,14081.47,5041562.91,12921.91,Broker,57,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.062291818216623926,0.07832194970506057,0.6190476190476191,0.5789473684210527,0.55,1.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5763888888888888,0.17539484621778884,0.6859205776173286,0.6719999999999999,0.25179661913156925,0.5090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3 BHK,1248.9,1547.21,7,11,8,1,Unfurnished,1,4,3,2,4,Vitrified,1,1,0,0,0,Not Specified,0,Municipal,1960.51,Pimple Saudagar,411027,Society,4.05,5.6,1.2,2.55,37562.34,9632777.48,7713.02,Broker,21,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.47326658754163636,0.48531511952809697,0.3333333333333333,0.368421052631579,0.4,1.0,1.0,0.6000000000000001,0.6000000000000001,0.4,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.13315258546704545,0.464285714286234,0.5347222222222222,0.4488778054862842,0.3610108303249097,0.772,0.09091658770231659,0.1818181818181818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2 BHK,588.78,663.61,3,10,6,1,Fully Furnished,1,3,2,2,4,Marble,0,0,1,1,0,Covered,1,Corporation + Borewell,2855.04,Baner,411045,Standalone,3.05,3.84,1.5,2.01,47413.17,14293792.82,24277.01,Not Specified,28,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15734714192733257,0.1424091896926421,0.14285714285714285,0.3157894736842105,0.30000000000000004,1.0,1.0,0.4000000000000001,0.4,0.4,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.2357876185799322,0.7857142857146755,0.3958333333333333,0.30257689110556935,0.4693140794223827,0.5559999999999999,0.6025064334840141,0.24545454545454543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,1170.82,1479.46,15,15,6,1,Semi-Furnished,1,3,2,2,5,Marble,1,0,0,0,0,Covered,1,Municipal,4562.8,Viman Nagar,411014,Society,3.94,5.24,1.84,1.45,56958.94,15382669.39,13138.39,Broker,17,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4358991538726597,0.45902281900031056,0.7142857142857142,0.5789473684210527,0.30000000000000004,1.0,1.0,0.4000000000000001,0.4,0.4,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,1.0,0.43172962628103045,0.232142857143117,0.5194444444444445,0.4189526184538653,0.5920577617328521,0.33199999999999996,0.2584827478852585,0.14545454545454545,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2 BHK,726.4,785.57,9,13,0,1,Semi-Furnished,1,2,2,2,2,Granite,1,1,1,0,0,Covered,1,Municipal,3102.5,Kalyani Nagar,411006,Society,1.51,4.03,1.29,1.74,37275.21,13221917.59,18202.08,Builder,30,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.22320915808415326,0.18973921142502337,0.42857142857142855,0.4736842105263157,0.0,1.0,1.0,0.2,0.4,0.4,0.1111111111111111,1.0,1.0,1.0,0.0,0.0,1.0,0.2641802552652473,0.089285714286234,0.18194444444444444,0.3183707398171238,0.39350180505415167,0.44800000000000006,0.41487818076020744,0.2636363636363636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 BHK,1889.62,2395.6,21,21,13,1,Semi-Furnished,1,6,5,5,8,Ceramic,1,1,1,1,0,Covered,1,Municipal,6426.63,Hadapsar,411028,Society,6.4,0.42,2.31,1.8,55064.56,12409193.03,6567.02,Broker,48,3,1,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.779901604196179,0.8145568146538342,1.0,0.894736842105263,0.65,1.0,1.0,1.0000000000000002,1.0,1.0,0.7777777777777777,1.0,1.0,1.0,1.0,0.0,1.0,0.6455785232065574,0.482142857143117,0.8611111111111112,0.01828761429758936,0.7617328519855596,0.4720000000000001,0.05552161564148911,0.42727272727272725,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,448.04,541.14,15,15,3,1,Semi-Furnished,1,2,1,0,2,Vitrified,1,1,0,0,0,Covered,1,Tanker,1286.67,Wakad,411057,Society,4.31,2.6,1.85,2.08,7958.29,4165845.03,9297.91,Owner,38,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08999195987595239,0.09488124805960885,0.7142857142857142,0.5789473684210527,0.15000000000000002,1.0,1.0,0.2,0.2,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,1.0,0.05583869916609682,1.0,0.5708333333333333,0.199501246882793,0.5956678700361011,0.5840000000000001,0.13986696926382167,0.33636363636363636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2 BHK,471.74,592.06,17,22,15,1,Semi-Furnished,1,3,2,1,4,Wooden,1,1,0,0,0,Stilt,0,Municipal,800.0,Hinjewadi,411057,Society,7.4,0.2,2.05,1.99,11382.62,3359994.3,7122.59,Builder,5,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1013342777288564,0.11464219186588018,0.8095238095238095,0.9473684210526316,0.75,1.0,1.0,0.4000000000000001,0.4,0.2,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0,0.667870036101083,0.548,0.07268076453139655,0.03636363636363636,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,391.44,441.31,1,13,3,1,Semi-Furnished,1,1,0,0,1,Vitrified,0,0,1,0,0,Stilt,0,Corporation + Borewell,1582.71,Nigdi,411044,Standalone,3.76,10.07,1.2,2.77,15047.54,4830828.31,12341.3,Owner,56,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0629043990964432,0.056139397702576865,0.047619047619047616,0.4736842105263157,0.15000000000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08980522371277383,0.7678571428577925,0.49444444444444446,0.8204488778054863,0.3610108303249097,0.8600000000000001,0.2338640931906992,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1 RK,402.03,456.67,5,21,12,1,Unfurnished,1,1,1,0,1,Wooden,1,1,1,0,0,Bike,0,Not Specified,2043.91,Shivajinagar,411005,Society,0.38,6.56,0.75,0.91,16031.18,3719185.94,9250.92,Broker,26,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06797254871932308,0.06210027941633037,0.23809523809523808,0.894736842105263,0.6000000000000001,1.0,1.0,0.0,0.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1427215901528746,0.071428571429351,0.024999999999999998,0.5286783042394014,0.19855595667870035,0.11600000000000005,0.13841565186666785,0.22727272727272727,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2 BHK,658.44,760.01,0,15,14,1,Fully Furnished,1,3,1,1,3,Granite,1,1,0,0,0,Covered,0,Municipal,2383.93,Wakad,411057,Society,6.07,2.83,2.31,1.99,25194.39,5668310.79,8608.67,Builder,15,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19068494199624797,0.1798199316982304,0.0,0.5789473684210527,0.7000000000000001,1.0,1.0,0.4000000000000001,0.2,0.2,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.18173421573171905,1.0,0.8152777777777779,0.2186201163757273,0.7617328519855596,0.548,0.11857933353676695,0.12727272727272726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3 BHK,866.14,1041.63,6,11,12,1,Semi-Furnished,1,4,3,2,4,Ceramic,0,0,1,0,0,Bike,0,Municipal,1801.15,Hadapsar,411028,Standalone,5.94,3.52,2.67,2.19,22469.68,4872848.39,5625.95,Owner,28,3,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2900857613231747,0.28911052468177595,0.2857142857142857,0.368421052631579,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6000000000000001,0.4,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.11486821392347552,0.482142857143117,0.7972222222222223,0.2759767248545303,0.8916967509025271,0.628,0.026456042903894944,0.24545454545454543,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,470.38,600.72,11,12,2,1,Unfurnished,1,1,3,0,1,Marble,1,0,0,1,0,Covered,1,Municipal,2594.21,Shivajinagar,411005,Society,0.81,7.25,0.39,1.3,17462.99,7474880.89,15890.98,Broker,73,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1006834105440484,0.11800294939459799,0.5238095238095237,0.42105263157894735,0.1,1.0,1.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.20586095800193677,0.071428571429351,0.08472222222222224,0.5860349127182044,0.06859205776173284,0.272,0.3434983204375387,0.6545454545454545,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2 BHK,522.97,593.55,3,9,9,1,Semi-Furnished,1,2,2,0,4,Vitrified,1,1,0,0,0,Covered,1,Borewell,2683.07,Viman Nagar,411014,Society,3.03,5.83,1.79,1.3,17671.5,4138815.33,7913.99,Broker,43,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1258518702859987,0.11522042843837318,0.14285714285714285,0.2631578947368421,0.45,1.0,1.0,0.2,0.4,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.21605642270676628,0.232142857143117,0.39305555555555555,0.46799667497921854,0.5740072202166066,0.272,0.09712367979225067,0.3818181818181818,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2 BHK,610.72,737.41,5,11,2,1,Fully Furnished,0,2,1,2,2,Ceramic,1,1,1,1,1,Covered,1,Corporation + Borewell,3434.61,Kalyani Nagar,411006,Society,1.97,5.85,1.44,0.96,31430.49,8082585.89,13234.53,Owner,14,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16784716107048508,0.17104936355169204,0.23809523809523808,0.368421052631579,0.1,1.0,0.0,0.2,0.2,0.4,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.30228531697041183,0.089285714286234,0.24583333333333335,0.46965918536990847,0.4476534296028881,0.136,0.2614520957159112,0.11818181818181817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,596.54,677.53,6,10,7,1,Semi-Furnished,1,3,1,1,3,Marble,1,1,0,1,0,Covered,1,Municipal,2036.27,Kharadi,411014,Society,4.94,2.51,2.16,1.93,29576.31,10955916.16,18365.69,Owner,28,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16106091351123702,0.14781123874573115,0.2857142857142857,0.3157894736842105,0.35000000000000003,1.0,1.0,0.4000000000000001,0.2,0.2,0.2222222222222222,1.0,1.0,0.0,1.0,0.0,1.0,0.141845005071343,0.232142857143117,0.6583333333333334,0.19201995012468823,0.7075812274368232,0.524,0.41993138440669253,0.24545454545454543,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,414.75,487.88,13,16,6,1,Semi-Furnished,1,1,2,0,1,Vitrified,1,1,1,1,0,Covered,1,Municipal,2543.29,Kothrud,411038,Society,1.84,7.53,1.5,1.49,15848.25,4851990.66,11698.71,Owner,14,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07406007121252729,0.07421220117975785,0.6190476190476191,0.631578947368421,0.30000000000000004,1.0,1.0,0.0,0.4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.20001858727528904,0.6607142857146755,0.2277777777777778,0.6093100581878637,0.4693140794223827,0.348,0.21401727373470694,0.11818181818181817,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 BHK,1648.05,1861.92,4,10,7,1,Semi-Furnished,1,6,5,3,9,Vitrified,1,1,0,0,0,Covered,1,Tanker,2814.96,Magarpatta,411013,Society,4.72,2.16,2.12,1.89,27938.05,13122768.64,7962.6,Broker,14,3,1,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6642913204946591,0.6074472213598263,0.19047619047619047,0.3157894736842105,0.35000000000000003,1.0,1.0,1.0000000000000002,1.0,0.6000000000000001,0.8888888888888888,1.0,1.0,0.0,0.0,0.0,1.0,0.2311889889899078,0.214285714286234,0.6277777777777778,0.1629260182876143,0.6931407942238268,0.508,0.09862503196666328,0.11818181818181817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1 RK,438.48,529.81,8,8,10,1,Fully Furnished,0,2,0,1,1,Vitrified,0,1,0,1,1,Bike,1,Municipal,1544.11,Koregaon Park,411001,Standalone,1.75,5.2,1.57,0.67,27539.28,10798121.74,24626.05,Broker,38,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08541674642980208,0.09048432163924247,0.38095238095238093,0.21052631578947367,0.5,1.0,0.0,0.2,0.0,0.2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.08537640379822939,0.0,0.2152777777777778,0.4156275976724854,0.4945848375451264,0.020000000000000018,0.613286765986729,0.33636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,782.29,978.69,7,15,7,1,Semi-Furnished,1,4,4,2,5,Marble,1,0,0,0,0,Stilt,1,Municipal,3061.7,Kharadi,411014,Society,4.06,2.28,2.47,2.26,30542.84,12292303.01,15713.24,Broker,38,2,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24995692790688767,0.2646848804719032,0.3333333333333333,0.5789473684210527,0.35000000000000003,1.0,1.0,0.6000000000000001,0.8,0.4,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,1.0,0.2594990155628273,0.232142857143117,0.5361111111111111,0.1729010806317539,0.8194945848375452,0.6559999999999999,0.3380087023449633,0.33636363636363636,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,1195.74,1457.82,2,11,11,1,Semi-Furnished,1,4,2,2,4,Vitrified,1,1,1,1,0,Open,0,Corporation + Borewell,5203.7,Shivajinagar,411005,Society,1.3,8.46,0.78,1.12,47821.74,11106763.01,9288.61,Broker,30,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4478253378766415,0.4506248059608818,0.09523809523809523,0.368421052631579,0.55,1.0,1.0,0.6000000000000001,0.4,0.4,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.5052640999398781,0.071428571429351,0.1527777777777778,0.6866167913549459,0.20938628158844763,0.20000000000000007,0.13957973257955844,0.2636363636363636,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1 BHK,260.0,324.21,2,14,7,1,Unfurnished,1,1,0,0,2,Vitrified,0,1,1,0,1,Covered,1,Corporation + Borewell,800.0,Kothrud,411038,Standalone,1.78,7.3,1.15,1.47,8177.53,3619491.69,13921.12,Owner,19,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.010695436199937902,0.09523809523809523,0.5263157894736842,0.35000000000000003,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6607142857146755,0.21944444444444444,0.5901911886949293,0.34296028880866425,0.33999999999999997,0.28265788443078343,0.16363636363636364,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,757.58,890.26,10,12,13,1,Semi-Furnished,0,3,1,1,3,Marble,1,0,0,0,0,Covered,0,Municipal,3570.84,Shivajinagar,411005,Society,0.97,6.85,1.56,1.27,28625.12,5652365.36,7461.05,Broker,15,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23813124545350128,0.2303671220117976,0.47619047619047616,0.42105263157894735,0.65,1.0,0.0,0.4000000000000001,0.2,0.2,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.3179158386532716,0.071428571429351,0.10694444444444444,0.5527847049044056,0.49097472924187724,0.26,0.0831343266986807,0.12727272727272726,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2 BHK,567.46,713.27,8,11,4,1,Unfurnished,0,2,1,1,3,Marble,0,0,0,0,0,Covered,0,Municipal,2183.84,Magarpatta,411013,Standalone,5.69,1.08,2.17,2.09,17328.76,2903630.55,5116.85,Owner,7,3,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14714384164784255,0.16168115492083207,0.38095238095238093,0.368421052631579,0.2,1.0,0.0,0.2,0.2,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.15877663602443426,0.214285714286234,0.7625000000000001,0.07315045719035744,0.7111913357400722,0.588,0.01073215086535459,0.054545454545454536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
