listing_id,source,listing_url,bhk_type,carpet_area_sqft,super_built_up_area_sqft,floor_number,total_floors,building_age_years,lift_available,furnishing_status,modular_kitchen,bathrooms,balconies,ac_units,wardrobes,flooring_type,gated_community,security,clubhouse,gym,swimming_pool,parking_type,power_backup,water_supply,maintenance_charges,locality,pin_code,society_type,distance_to_metro_km,distance_to_it_park_km,distance_to_school_km,distance_to_hospital_km,rental_price,purchase_price,price_per_sqft,brokerage_type,days_since_listed
SYN-01946,synthetic,https://example.com/pune-listing/1946,1 BHK,401.07,508.43,10,15,10,1,Unfurnished,1,1,0,1,2,Marble,1,1,1,0,1,Open,1,Municipal,1614.26,Koregaon Park,411001,Society,2.76,5.57,1.82,1.4,25586.32,9474867.63,23624.0,Broker,3
SYN-01947,synthetic,https://example.com/pune-listing/1947,1 RK,368.41,402.25,1,9,12,1,Semi-Furnished,1,2,0,0,2,Wooden,0,0,1,1,0,Stilt,0,Municipal,800.0,Kharadi,411014,Standalone,3.56,0.2,2.22,1.63,13891.9,5241693.93,14227.99,Broker,7
SYN-01948,synthetic,https://example.com/pune-listing/1948,4 BHK,1467.82,1836.61,4,4,7,1,Semi-Furnished,1,4,3,4,8,Vitrified,0,1,0,1,1,None,1,Municipal,7034.39,Koregaon Park,411001,Standalone,2.94,4.99,1.22,1.23,91522.63,41372487.64,28186.34,Owner,73
SYN-01949,synthetic,https://example.com/pune-listing/1949,1 RK,334.65,366.28,2,13,11,1,Fully Furnished,1,2,2,0,2,Marble,1,1,0,0,0,Covered,1,Municipal,1044.1,Hadapsar,411028,Society,5.13,2.03,1.65,2.08,11962.34,2800000.0,8367.04,Owner,25
SYN-01950,synthetic,https://example.com/pune-listing/1950,1 RK,391.84,451.0,7,11,15,1,Semi-Furnished,1,1,1,0,1,,1,1,0,1,0,None,0,Municipal,1245.64,Kothrud,411038,Society,0.87,7.26,0.86,1.64,9268.64,5744466.38,14660.25,Builder,33
SYN-01951,synthetic,https://example.com/pune-listing/1951,1 BHK,384.68,424.27,3,10,11,1,Unfurnished,0,2,0,1,2,Vitrified,0,0,1,1,1,Covered,1,,1583.97,Koregaon Park,411001,Standalone,3.75,5.71,1.8,1.16,24644.52,9867202.88,25650.11,Broker,7
SYN-01952,synthetic,https://example.com/pune-listing/1952,3 BHK,891.12,991.0,11,17,3,1,Semi-Furnished,1,3,3,2,5,Vitrified,1,1,1,1,1,Open,0,Corporation + Borewell,2816.76,Shivajinagar,411005,Society,0.24,7.37,1.26,1.48,40961.15,7946234.76,8917.13,Broker,12
SYN-01953,synthetic,https://example.com/pune-listing/1953,3 BHK,938.07,1174.13,10,16,13,1,Fully Furnished,1,3,3,2,5,Marble,0,1,0,1,0,Stilt,0,Borewell,2535.58,Wakad,411057,Standalone,4.9,2.76,1.77,2.19,30081.21,6176673.01,6584.48,Broker,40
SYN-01954,synthetic,https://example.com/pune-listing/1954,2 BHK,702.45,826.01,11,15,9,1,Semi-Furnished,1,3,2,1,2,Marble,0,0,0,1,0,Covered,0,Corporation + Borewell,2736.18,Kothrud,411038,Standalone,2.09,7.22,1.21,1.23,22501.36,5863897.19,8347.81,Broker,16
SYN-01955,synthetic,https://example.com/pune-listing/1955,1 BHK,522.75,643.4,6,8,18,1,Unfurnished,0,1,0,0,2,Vitrified,1,1,0,0,0,Bike,0,Corporation + Borewell,800.0,Pune Camp,411001,Society,2.38,6.95,1.09,1.51,7500.0,2800000.0,5356.34,Owner,10
SYN-01956,synthetic,https://example.com/pune-listing/1956,3 BHK,884.78,982.52,3,9,10,1,Unfurnished,1,3,3,1,6,Wooden,0,1,0,1,0,Covered,0,Municipal,2989.67,Kharadi,411014,Society,4.03,2.0,2.17,1.83,24356.03,10698241.75,12091.47,Broker,4
SYN-01957,synthetic,https://example.com/pune-listing/1957,2 BHK,588.21,668.15,5,12,4,1,Fully Furnished,1,2,2,1,3,Marble,1,1,0,1,0,Bike,1,Municipal,2159.15,Kothrud,411038,Standalone,1.72,6.68,0.96,1.24,25645.01,12107070.72,20582.76,Broker,86
SYN-01958,synthetic,https://example.com/pune-listing/1958,1 BHK,449.53,558.26,6,11,9,1,Unfurnished,0,1,1,0,1,Marble,1,1,0,0,0,Covered,1,Corporation + Borewell,1031.85,Nigdi,411044,Society,4.15,9.82,1.79,2.78,16092.84,3105404.19,6908.08,Broker,26
SYN-01959,synthetic,https://example.com/pune-listing/1959,2 BHK,967.08,1074.57,5,18,5,1,Semi-Furnished,1,2,1,0,4,Marble,1,0,0,0,0,Covered,0,,2084.7,Wakad,411057,Standalone,4.83,2.66,1.76,2.34,25342.09,6024632.45,6229.72,Broker,49
SYN-01960,synthetic,https://example.com/pune-listing/1960,2 BHK,734.57,897.2,9,14,5,1,Unfurnished,1,2,2,1,2,Marble,1,1,0,0,0,Covered,1,Borewell,,Pimple Saudagar,411027,Society,4.21,4.57,1.56,1.49,12891.36,6018468.13,8193.22,Owner,30
SYN-01961,synthetic,https://example.com/pune-listing/1961,1 BHK,461.11,535.17,5,8,6,1,Unfurnished,1,2,1,0,2,Granite,1,0,1,0,0,Covered,1,Tanker,1372.95,Magarpatta,411013,Society,5.01,3.1,2.06,1.92,10064.48,3502186.09,7595.09,Owner,6
SYN-01962,synthetic,https://example.com/pune-listing/1962,2 BHK,953.79,1093.14,1,14,20,1,Unfurnished,1,2,1,0,4,Vitrified,1,1,1,0,0,Open,1,Municipal,2657.1,Kharadi,411014,Society,4.58,0.2,2.12,2.24,31292.94,9291001.0,9741.15,Owner,12
SYN-01963,synthetic,https://example.com/pune-listing/1963,2 BHK,489.74,578.44,15,16,6,1,Semi-Furnished,0,2,2,1,4,Marble,1,1,0,1,0,Covered,0,Municipal,2040.65,Pimple Saudagar,411027,Society,4.31,4.03,1.83,1.68,13284.13,4345257.97,8872.65,Owner,14
SYN-01964,synthetic,https://example.com/pune-listing/1964,2 BHK,739.62,922.09,15,18,10,1,Semi-Furnished,1,2,1,0,3,Ceramic,1,1,0,0,0,Covered,1,,2344.65,Magarpatta,411013,Society,4.53,1.95,1.81,2.01,22445.56,5086263.88,6876.88,Broker,17
SYN-01965,synthetic,https://example.com/pune-listing/1965,2 BHK,606.01,733.89,12,13,11,1,Semi-Furnished,1,2,1,1,4,Ceramic,1,1,1,0,0,,0,Municipal,1812.96,Nigdi,411044,Society,3.24,9.81,1.89,2.42,23869.95,4615074.47,7615.54,Owner,44
SYN-01966,synthetic,https://example.com/pune-listing/1966,3 BHK,810.02,916.52,14,15,8,1,Unfurnished,0,3,3,2,5,Vitrified,0,1,0,1,0,Open,0,Municipal,2247.97,Viman Nagar,411014,Standalone,2.26,6.33,1.74,1.44,32481.31,7705333.9,9512.48,Owner,34
SYN-01967,synthetic,https://example.com/pune-listing/1967,1 RK,332.02,374.46,7,7,4,1,Semi-Furnished,1,1,2,1,2,Wooden,0,0,1,1,1,Stilt,1,Municipal,1203.99,Koregaon Park,411001,Standalone,2.07,5.24,1.82,0.85,19214.61,4924752.73,14832.66,Owner,29
SYN-01968,synthetic,https://example.com/pune-listing/1968,2 BHK,738.09,878.56,0,8,11,1,Semi-Furnished,1,3,3,2,3,Vitrified,1,1,1,1,1,None,1,Municipal,,Koregaon Park,411001,Society,2.6,4.13,1.68,1.15,44087.31,19139967.94,25931.87,Owner,9
SYN-01969,synthetic,https://example.com/pune-listing/1969,2 BHK,687.75,800.6,4,10,4,1,Fully Furnished,1,2,4,2,4,Vitrified,1,1,0,1,0,Open,1,Borewell,2156.2,Kalyani Nagar,411006,Society,2.37,5.58,1.1,0.88,55594.9,8797416.67,12791.66,Owner,30
SYN-01970,synthetic,https://example.com/pune-listing/1970,1 RK,425.45,510.92,10,10,3,1,Unfurnished,0,1,0,0,1,Marble,1,1,0,0,1,Covered,1,Municipal,2308.18,Kothrud,411038,Society,2.99,6.89,1.15,1.46,17767.97,3550226.15,8344.6,Owner,16
SYN-01971,synthetic,https://example.com/pune-listing/1971,1 BHK,446.83,489.18,11,11,5,1,Fully Furnished,1,1,2,0,2,Vitrified,0,0,1,1,1,None,1,Borewell,800.0,Kothrud,411038,Standalone,2.15,6.65,1.43,1.52,23576.63,8360864.44,18711.38,Owner,15
SYN-01972,synthetic,https://example.com/pune-listing/1972,1 BHK,385.08,479.0,8,17,11,1,Unfurnished,0,1,2,0,2,Marble,0,0,0,0,0,Covered,0,Corporation + Borewell,890.96,Hadapsar,411028,Society,6.05,3.05,2.15,1.77,11063.37,2800000.0,7271.28,Owner,10
SYN-01973,synthetic,https://example.com/pune-listing/1973,3 BHK,957.38,1057.74,11,12,7,1,Unfurnished,1,3,3,1,6,Marble,1,1,1,1,0,Covered,1,Municipal,3183.54,Viman Nagar,411014,Society,1.45,5.42,2.02,1.58,39872.67,8702494.56,9089.91,Owner,6
SYN-01974,synthetic,https://example.com/pune-listing/1974,3 BHK,756.15,961.65,2,18,7,1,Fully Furnished,1,4,4,2,5,Vitrified,0,0,0,1,1,Covered,1,Municipal,2093.29,Aundh,411007,Standalone,4.57,2.03,1.03,2.04,22685.48,8567201.37,11329.98,Owner,10
SYN-01975,synthetic,https://example.com/pune-listing/1975,1 BHK,422.3,474.48,7,9,9,1,Fully Furnished,1,1,0,0,1,Granite,1,1,1,1,0,Covered,1,Municipal,,Shivajinagar,411005,Standalone,2.08,6.35,0.96,0.98,22785.35,4903203.47,11610.61,Broker,33
SYN-01976,synthetic,https://example.com/pune-listing/1976,1 BHK,390.16,498.47,13,15,11,1,Unfurnished,0,2,0,0,1,Vitrified,1,1,0,1,0,Covered,1,Borewell,800.0,Wakad,411057,Society,4.35,2.31,2.1,2.3,14081.47,5041562.91,12921.91,Broker,57
SYN-01977,synthetic,https://example.com/pune-listing/1977,3 BHK,1248.9,1547.21,7,11,8,1,Unfurnished,1,4,3,2,4,Vitrified,1,1,0,0,0,None,0,Municipal,1960.51,Pimple Saudagar,411027,Society,4.05,5.6,1.2,2.55,37562.34,9632777.48,7713.02,Broker,21
SYN-01978,synthetic,https://example.com/pune-listing/1978,2 BHK,588.78,663.61,3,10,6,1,Fully Furnished,1,3,2,2,4,Marble,0,0,1,1,0,Covered,1,Corporation + Borewell,2855.04,Baner,411045,Standalone,3.05,3.84,1.5,2.01,47413.17,14293792.82,24277.01,,28
SYN-01979,synthetic,https://example.com/pune-listing/1979,2 BHK,644.8,746.77,10,14,6,1,Fully Furnished,1,2,2,2,4,Ceramic,1,1,1,1,1,Covered,1,Municipal,2363.89,Koregaon Park,411001,Standalone,2.6,5.59,1.89,1.19,54667.5,21635037.59,33553.09,Owner,13
SYN-01980,synthetic,https://example.com/pune-listing/1980,3 BHK,1170.82,1479.46,15,15,6,1,Semi-Furnished,1,3,2,2,5,Marble,1,0,0,0,0,Covered,1,Municipal,4562.8,Viman Nagar,411014,Society,3.94,5.24,1.84,1.45,56958.94,15382669.39,13138.39,Broker,17
SYN-01981,synthetic,https://example.com/pune-listing/1981,2 BHK,726.4,785.57,9,13,0,1,Semi-Furnished,1,2,2,2,2,Granite,1,1,1,0,0,Covered,1,Municipal,3102.5,Kalyani Nagar,411006,Society,1.51,4.03,1.29,1.74,37275.21,13221917.59,18202.08,Builder,30
SYN-01982,synthetic,https://example.com/pune-listing/1982,4 BHK,1724.1,2126.27,12,15,9,1,Semi-Furnished,1,3,4,2,4,Wooden,1,1,0,0,0,None,1,Municipal,5958.56,Shivajinagar,411005,Society,1.19,7.87,1.68,1.11,79356.15,14656497.26,8500.97,Broker,36
SYN-01983,synthetic,https://example.com/pune-listing/1983,5 BHK,2375.91,2863.82,11,11,8,1,Semi-Furnished,1,5,4,5,9,Granite,1,1,1,1,0,Open,1,,9069.88,Kothrud,411038,Society,1.54,8.46,1.18,1.53,79894.21,38842137.78,16348.35,Builder,5
SYN-01984,synthetic,https://example.com/pune-listing/1984,2 BHK,549.03,693.03,7,10,12,1,Unfurnished,1,2,2,1,4,Granite,1,1,0,1,0,Covered,1,Tanker,800.0,Wakad,411057,Society,4.32,3.39,1.61,2.34,11377.41,2800000.0,5099.86,Owner,31
SYN-01985,synthetic,https://example.com/pune-listing/1985,5 BHK,1889.62,2395.6,21,21,13,1,Semi-Furnished,1,6,5,5,8,Ceramic,1,1,1,1,0,Covered,1,Municipal,6426.63,Hadapsar,411028,Society,6.4,0.42,2.31,1.8,55064.56,12409193.03,6567.02,Broker,48
SYN-01986,synthetic,https://example.com/pune-listing/1986,1 BHK,448.04,541.14,15,15,3,1,Semi-Furnished,1,2,1,0,2,Vitrified,1,1,0,0,0,Covered,1,Tanker,1286.67,Wakad,411057,Society,4.31,2.6,1.85,2.08,7958.29,4165845.03,9297.91,Owner,38
SYN-01987,synthetic,https://example.com/pune-listing/1987,2 BHK,564.64,672.06,2,10,7,1,Semi-Furnished,1,2,1,2,3,Marble,1,1,1,1,0,Stilt,0,Municipal,3302.4,Baner,411045,Society,2.69,2.87,1.21,2.43,26812.43,16211876.47,28712.03,Owner,7
SYN-01988,synthetic,https://example.com/pune-listing/1988,1 BHK,369.07,402.17,4,13,8,1,Unfurnished,0,2,1,0,1,Vitrified,0,0,0,1,0,,0,Corporation + Borewell,800.0,Pimple Saudagar,411027,Standalone,3.95,3.28,1.82,1.61,12614.98,3348108.23,9071.78,Owner,13
SYN-01989,synthetic,https://example.com/pune-listing/1989,2 BHK,471.74,592.06,17,22,15,1,Semi-Furnished,1,3,2,1,4,Wooden,1,1,0,0,0,Stilt,0,Municipal,800.0,Hinjewadi,411057,Society,7.4,0.2,2.05,1.99,11382.62,3359994.3,7122.59,Builder,5
SYN-01990,synthetic,https://example.com/pune-listing/1990,1 BHK,391.44,441.31,1,13,3,1,Semi-Furnished,1,1,0,0,1,Vitrified,0,0,1,0,0,Stilt,0,Corporation + Borewell,1582.71,Nigdi,411044,Standalone,3.76,10.07,1.2,2.77,15047.54,4830828.31,12341.3,Owner,56
SYN-01991,synthetic,https://example.com/pune-listing/1991,1 RK,402.03,456.67,5,21,12,1,Unfurnished,1,1,1,0,1,Wooden,1,1,1,0,0,Bike,0,,2043.91,Shivajinagar,411005,Society,0.38,6.56,0.75,0.91,16031.18,3719185.94,9250.92,Broker,26
SYN-01992,synthetic,https://example.com/pune-listing/1992,1 BHK,427.54,464.58,10,13,11,1,Semi-Furnished,1,1,1,0,2,Wooden,0,0,0,0,0,Covered,0,Borewell,1192.54,Aundh,411007,Standalone,3.27,3.81,1.38,1.74,13436.45,6736828.57,15757.35,Owner,25
SYN-01993,synthetic,https://example.com/pune-listing/1993,3 BHK,1046.06,1312.85,8,13,11,1,Unfurnished,0,4,2,1,4,Marble,0,1,0,1,0,,0,Corporation + Borewell,,Hadapsar,411028,Standalone,4.52,1.71,2.11,2.09,27506.51,8252238.45,7888.87,Builder,15
SYN-01994,synthetic,https://example.com/pune-listing/1994,2 BHK,658.44,760.01,0,15,14,1,Fully Furnished,1,3,1,1,3,Granite,1,1,0,0,0,Covered,0,Municipal,2383.93,Wakad,411057,Society,6.07,2.83,2.31,1.99,25194.39,5668310.79,8608.67,Builder,15
SYN-01995,synthetic,https://example.com/pune-listing/1995,3 BHK,961.24,1180.56,11,13,6,1,Fully Furnished,1,4,2,2,4,Vitrified,1,1,0,0,0,Bike,0,Tanker,1370.51,Pimple Saudagar,411027,Society,4.33,6.2,1.2,2.43,31382.95,7755704.78,8068.46,Owner,26
SYN-01996,synthetic,https://example.com/pune-listing/1996,3 BHK,866.14,1041.63,6,11,12,1,Semi-Furnished,1,4,3,2,4,Ceramic,0,0,1,0,0,Bike,0,Municipal,1801.15,Hadapsar,411028,Standalone,5.94,3.52,2.67,2.19,22469.68,4872848.39,5625.95,Owner,28
SYN-01997,synthetic,https://example.com/pune-listing/1997,2 BHK,648.18,729.19,0,9,2,1,Unfurnished,0,3,2,2,3,Vitrified,1,0,0,0,0,Covered,0,Corporation + Borewell,3440.09,Koregaon Park,411001,Society,3.4,5.02,1.33,1.07,30198.19,15468273.54,23864.08,Owner,32
SYN-01998,synthetic,https://example.com/pune-listing/1998,1 BHK,470.38,600.72,11,12,2,1,Unfurnished,1,1,3,0,1,Marble,1,0,0,1,0,Covered,1,Municipal,2594.21,Shivajinagar,411005,Society,0.81,7.25,0.39,1.3,17462.99,7474880.89,15890.98,Broker,73
SYN-01999,synthetic,https://example.com/pune-listing/1999,2 BHK,522.97,593.55,3,9,9,1,Semi-Furnished,1,2,2,0,4,Vitrified,1,1,0,0,0,Covered,1,Borewell,2683.07,Viman Nagar,411014,Society,3.03,5.83,1.79,1.3,17671.5,4138815.33,7913.99,Broker,43
SYN-02000,synthetic,https://example.com/pune-listing/2000,1 BHK,463.67,530.67,7,9,12,1,Fully Furnished,1,1,1,0,2,Granite,0,0,0,0,0,Covered,0,,1518.7,Wakad,411057,Society,3.93,1.48,2.06,2.42,16323.31,3890967.17,8391.61,Broker,42
SYN-02001,synthetic,https://example.com/pune-listing/2001,2 BHK,610.72,737.41,5,11,2,1,Fully Furnished,0,2,1,2,2,Ceramic,1,1,1,1,1,Covered,1,Corporation + Borewell,3434.61,Kalyani Nagar,411006,Society,1.97,5.85,1.44,0.96,31430.49,8082585.89,13234.53,Owner,14
SYN-02002,synthetic,https://example.com/pune-listing/2002,2 BHK,596.54,677.53,6,10,7,1,Semi-Furnished,1,3,1,1,3,Marble,1,1,0,1,0,Covered,1,Municipal,2036.27,Kharadi,411014,Society,4.94,2.51,2.16,1.93,29576.31,10955916.16,18365.69,Owner,28
SYN-02003,synthetic,https://example.com/pune-listing/2003,4 BHK,1416.83,1770.39,3,10,8,1,Semi-Furnished,1,5,4,4,5,Ceramic,1,0,1,1,1,Covered,1,Corporation + Borewell,6581.07,Kalyani Nagar,411006,Society,2.5,6.37,1.03,1.55,104734.32,32705497.92,23083.5,Broker,26
SYN-02004,synthetic,https://example.com/pune-listing/2004,1 BHK,414.75,487.88,13,16,6,1,Semi-Furnished,1,1,2,0,1,Vitrified,1,1,1,1,0,Covered,1,Municipal,,Kothrud,411038,Society,1.84,7.53,1.5,1.49,15848.25,4851990.66,11698.71,Owner,14
SYN-02005,synthetic,https://example.com/pune-listing/2005,1 BHK,451.7,502.95,4,18,20,1,Unfurnished,0,1,0,0,2,Ceramic,1,1,1,0,1,Covered,0,Municipal,877.18,Pimple Saudagar,411027,Standalone,3.19,4.33,0.9,2.31,10357.52,3383285.77,7490.13,Owner,22
SYN-02006,synthetic,https://example.com/pune-listing/2006,5 BHK,1648.05,1861.92,4,10,7,1,Semi-Furnished,1,6,5,3,9,Vitrified,1,1,0,0,0,Covered,1,Tanker,2814.96,Magarpatta,411013,Society,4.72,2.16,2.12,1.89,27938.05,13122768.64,7962.6,Broker,14
SYN-02007,synthetic,https://example.com/pune-listing/2007,1 RK,373.56,418.87,15,16,13,1,Semi-Furnished,1,1,1,0,2,Vitrified,1,1,0,1,0,Bike,0,Corporation + Borewell,2182.73,Hadapsar,411028,Standalone,5.72,2.58,2.15,2.09,11691.5,2800000.0,7495.48,Owner,20
SYN-02008,synthetic,https://example.com/pune-listing/2008,1 RK,438.48,529.81,8,8,10,1,Fully Furnished,0,2,0,1,1,Vitrified,0,1,0,1,1,Bike,1,Municipal,1544.11,Koregaon Park,411001,Standalone,1.75,5.2,1.57,0.67,27539.28,10798121.74,24626.05,Broker,38
SYN-02009,synthetic,https://example.com/pune-listing/2009,3 BHK,767.28,854.49,6,11,7,1,Unfurnished,0,3,2,1,6,Marble,1,1,1,1,0,Covered,1,Corporation + Borewell,1551.32,Pimple Saudagar,411027,Standalone,3.62,7.01,2.1,1.59,21950.5,5343604.48,6964.33,,30
SYN-02010,synthetic,https://example.com/pune-listing/2010,3 BHK,848.17,1015.78,7,10,6,1,Unfurnished,1,3,1,2,4,Marble,1,1,1,1,0,Covered,0,Tanker,4260.07,Baner,411045,Society,3.28,2.69,1.38,2.13,37787.24,22875462.39,26970.24,Broker,27
SYN-02011,synthetic,https://example.com/pune-listing/2011,3 BHK,782.29,978.69,7,15,7,1,Semi-Furnished,1,4,4,2,5,Marble,1,0,0,0,0,Stilt,1,Municipal,3061.7,Kharadi,411014,Society,4.06,2.28,2.47,2.26,30542.84,12292303.01,15713.24,Broker,38
SYN-02012,synthetic,https://example.com/pune-listing/2012,3 BHK,1195.74,1457.82,2,11,11,1,Semi-Furnished,1,4,2,2,4,Vitrified,1,1,1,1,0,Open,0,Corporation + Borewell,5203.7,Shivajinagar,411005,Society,1.3,8.46,0.78,1.12,47821.74,11106763.01,9288.61,Broker,30
SYN-02013,synthetic,https://example.com/pune-listing/2013,1 BHK,260.0,324.21,2,14,7,1,Unfurnished,1,1,0,0,2,Vitrified,0,1,1,0,1,Covered,1,Corporation + Borewell,800.0,Kothrud,411038,Standalone,1.78,7.3,1.15,1.47,8177.53,3619491.69,13921.12,Owner,19
SYN-02014,synthetic,https://example.com/pune-listing/2014,2 BHK,491.97,614.25,17,17,6,1,Semi-Furnished,1,2,1,1,4,Vitrified,1,1,0,1,1,Covered,1,Municipal,1576.71,Shivajinagar,411005,Society,1.51,6.57,0.99,1.23,20418.33,4988316.54,10139.49,Owner,27
SYN-02015,synthetic,https://example.com/pune-listing/2015,2 BHK,362.67,437.74,5,14,10,1,Semi-Furnished,1,2,1,1,3,Granite,1,1,0,0,0,Covered,1,Municipal,1469.62,Hadapsar,411028,Standalone,4.79,2.63,1.95,1.95,7858.72,2800000.0,7720.57,Broker,20
SYN-02016,synthetic,https://example.com/pune-listing/2016,3 BHK,691.13,855.94,5,13,10,1,Fully Furnished,1,3,3,2,3,Vitrified,0,1,0,1,0,None,1,Municipal,1070.51,Pimple Saudagar,411027,Society,4.29,5.86,1.29,2.09,15808.58,5858081.0,8476.14,Broker,30
SYN-02017,synthetic,https://example.com/pune-listing/2017,2 BHK,605.13,735.12,12,13,6,1,Semi-Furnished,1,2,2,1,3,Ceramic,0,0,0,0,0,Covered,0,Tanker,1825.61,Pimple Saudagar,411027,Standalone,3.66,5.39,1.43,1.89,20374.48,5780314.14,9552.23,Broker,14
SYN-02018,synthetic,https://example.com/pune-listing/2018,2 BHK,659.6,813.99,19,20,13,1,Unfurnished,1,1,1,0,2,Marble,0,0,0,1,0,Bike,0,Municipal,2407.06,Hadapsar,411028,Standalone,5.41,1.83,2.17,1.96,17498.22,6254448.64,9482.23,Broker,51
SYN-02019,synthetic,https://example.com/pune-listing/2019,2 BHK,757.58,890.26,10,12,13,1,Semi-Furnished,0,3,1,1,3,Marble,1,0,0,0,0,Covered,0,Municipal,3570.84,Shivajinagar,411005,Society,0.97,6.85,1.56,1.27,28625.12,5652365.36,7461.05,Broker,15
SYN-02020,synthetic,https://example.com/pune-listing/2020,2 BHK,567.46,713.27,8,11,4,1,Unfurnished,0,2,1,1,3,Marble,0,0,0,0,0,Covered,0,Municipal,2183.84,Magarpatta,411013,Standalone,5.69,1.08,2.17,2.09,17328.76,2903630.55,5116.85,Owner,7
SYN-02021,synthetic,https://example.com/pune-listing/2021,2 BHK,650.83,711.86,6,11,14,1,Semi-Furnished,1,3,2,1,4,Granite,0,1,1,1,0,Covered,0,Municipal,,Kharadi,411014,Standalone,3.45,1.61,2.21,2.04,23606.95,9843878.85,15125.11,Owner,16
SYN-02022,synthetic,https://example.com/pune-listing/2022,2 BHK,665.82,761.15,10,16,15,1,Semi-Furnished,1,3,2,1,4,Ceramic,1,1,0,0,0,Stilt,0,,2125.75,Wakad,411057,Society,4.59,1.81,1.73,2.04,9252.49,5372649.63,8069.21,Broker,15
SYN-02023,synthetic,https://example.com/pune-listing/2023,2 BHK,675.84,766.36,7,14,11,1,Unfurnished,1,2,3,1,3,Vitrified,1,1,1,1,0,Covered,0,Municipal,2912.27,Kharadi,411014,Society,4.54,0.6,1.85,2.07,19274.54,6346095.77,9389.97,Broker,51
SYN-02024,synthetic,https://example.com/pune-listing/2024,2 BHK,526.1,631.55,9,12,8,1,Semi-Furnished,1,2,1,1,4,Granite,1,1,0,0,1,Covered,1,Municipal,2361.72,Viman Nagar,411014,Society,1.76,5.57,1.83,1.66,19613.13,4382494.23,8330.08,Owner,7
SYN-02025,synthetic,https://example.com/pune-listing/2025,1 RK,397.01,446.86,4,9,4,1,Fully Furnished,1,1,1,1,1,Marble,1,1,1,1,1,Covered,1,Municipal,1842.02,Koregaon Park,411001,Society,1.76,4.53,1.1,1.17,28207.48,5588850.39,14077.25,Broker,14
SYN-02026,synthetic,https://example.com/pune-listing/2026,1 BHK,541.34,661.24,1,13,14,1,Unfurnished,0,2,1,0,2,Vitrified,1,1,0,0,0,Covered,0,Corporation + Borewell,819.7,Wakad,411057,Society,3.99,3.0,1.62,1.88,8035.96,4802684.27,8871.79,Broker,9
SYN-02027,synthetic,https://example.com/pune-listing/2027,3 BHK,1013.08,1170.04,7,11,8,1,Unfurnished,1,4,3,1,4,Vitrified,1,1,1,0,0,Covered,1,Borewell,4559.39,Kharadi,411014,Society,5.41,0.26,2.1,1.79,37092.13,10423103.43,10288.55,Owner,35
SYN-02028,synthetic,https://example.com/pune-listing/2028,3 BHK,944.83,1127.53,9,10,3,1,Semi-Furnished,1,3,2,2,6,Vitrified,1,1,1,1,1,Covered,1,Corporation + Borewell,3335.56,Aundh,411007,Society,2.72,5.05,1.5,1.65,31813.79,13987091.66,14803.89,Owner,41
SYN-02029,synthetic,https://example.com/pune-listing/2029,1 BHK,505.7,559.87,5,10,6,1,Fully Furnished,1,1,1,0,2,Ceramic,0,0,0,0,0,Covered,0,Corporation + Borewell,868.75,Wakad,411057,Society,4.55,2.31,2.24,2.22,14860.39,3369786.78,6663.61,Owner,32
SYN-02030,synthetic,https://example.com/pune-listing/2030,2 BHK,646.22,715.32,2,11,5,1,Unfurnished,1,3,2,1,2,Vitrified,1,1,0,0,0,Covered,0,Tanker,2568.77,Hadapsar,411028,Society,5.56,1.25,2.29,2.22,18312.14,4530270.39,7010.46,Broker,37
SYN-02031,synthetic,https://example.com/pune-listing/2031,5 BHK,2280.31,2905.1,7,10,16,1,Semi-Furnished,1,5,4,5,8,Wooden,1,1,1,1,0,Bike,1,Municipal,11323.22,Baner,411045,Society,3.8,3.08,1.86,2.29,125178.81,50912743.53,22327.13,Builder,11
SYN-02032,synthetic,https://example.com/pune-listing/2032,3 BHK,807.25,955.72,13,13,11,1,Fully Furnished,1,4,3,1,4,Vitrified,0,0,0,0,0,Bike,0,Borewell,2953.68,Hinjewadi,411057,Standalone,6.24,0.75,2.75,2.37,28114.75,6128196.68,7591.49,Broker,19
SYN-02033,synthetic,https://example.com/pune-listing/2033,2 BHK,635.63,788.37,2,6,6,1,Unfurnished,0,3,1,0,4,Marble,0,1,0,1,1,Covered,1,Corporation + Borewell,2836.27,Kothrud,411038,Society,1.57,7.41,0.94,1.55,29710.77,6433886.44,10122.14,Owner,12
SYN-02034,synthetic,https://example.com/pune-listing/2034,2 BHK,657.63,827.2,1,14,2,1,Semi-Furnished,1,2,2,1,3,Marble,1,0,0,0,0,None,1,Municipal,1793.2,Viman Nagar,411014,Society,2.04,5.12,1.96,1.49,25879.43,6543694.06,9950.39,,50
SYN-02035,synthetic,https://example.com/pune-listing/2035,1 BHK,471.81,565.08,9,10,9,1,Unfurnished,1,1,2,0,2,Vitrified,1,0,0,1,0,Stilt,1,Municipal,1812.08,Kharadi,411014,Society,4.93,1.06,2.27,1.83,13385.51,3583548.63,7595.33,Broker,43
SYN-02036,synthetic,https://example.com/pune-listing/2036,2 BHK,842.48,,3,11,3,1,Semi-Furnished,1,2,3,1,4,Granite,0,1,0,1,0,Covered,0,Borewell,3349.93,Aundh,411007,Society,3.07,5.13,1.78,1.62,25582.29,8815175.88,10463.37,Owner,34
